Name;burgMapLink
Ujsvaroszarad;https://watabou.github.io/city-generator/?name=Ujsvaroszarad&population=24419&size=43&seed=9151100960109&river=1&coast=0&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=1&walls=1&shantytown=1&gates=-1
Ujvada;https://watabou.github.io/city-generator/?name=Ujvada&population=7480&size=28&seed=9151100960307&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Ulmajava;https://watabou.github.io/city-generator/?name=Ulmajava&population=15244&size=36&seed=9151100960465&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Unajarvinen;https://watabou.github.io/village-generator/?pop=1352&name=Unajarvinen&seed=9151100960328&width=1400&height=636&tags=highway%2Cno+square%2Cdense
Uqueque;https://watabou.github.io/city-generator/?name=Uqueque&population=5229&size=24&seed=9151100960178&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Urepo;https://watabou.github.io/city-generator/?name=Urepo&population=13648&size=35&seed=9151100960417&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Vaajarvi;https://watabou.github.io/city-generator/?name=Vaajarvi&population=6500&size=26&seed=9151100960213&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Vaaksa;https://watabou.github.io/village-generator/?pop=1814&name=Vaaksa&seed=9151100960277&width=1600&height=727&tags=highway%2Cno+square%2Cdense
Vaala;https://watabou.github.io/city-generator/?name=Vaala&population=5687&size=25&seed=9151100960384&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Vaarama;https://watabou.github.io/city-generator/?name=Vaarama&population=8511&size=29&seed=9151100960381&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Vailajarja;https://watabou.github.io/city-generator/?name=Vailajarja&population=6542&size=26&seed=9151100960022&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Valdispo;https://watabou.github.io/city-generator/?name=Valdispo&population=1678&size=16&seed=9151100960137&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Valvi;https://watabou.github.io/city-generator/?name=Valvi&population=5101&size=24&seed=9151100960228&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Valvice;https://watabou.github.io/village-generator/?pop=882&name=Valvice&seed=9151100960077&width=1000&height=455&tags=highway%2Cno+square%2Cdense
Vara;https://watabou.github.io/city-generator/?name=Vara&population=7759&size=28&seed=9151100960473&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Varcakavecses;https://watabou.github.io/city-generator/?name=Varcakavecses&population=7810&size=28&seed=9151100960388&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Varmaholaki;https://watabou.github.io/village-generator/?pop=1006&name=Varmaholaki&seed=9151100960310&width=1400&height=636&tags=highway%2Cno+square%2Cdense
Varmu;https://watabou.github.io/city-generator/?name=Varmu&population=16032&size=37&seed=9151100960205&river=1&coast=0&farms=1&citadel=1&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Varvi;https://watabou.github.io/city-generator/?name=Varvi&population=19578&size=40&seed=9151100960200&river=1&coast=0&farms=1&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Varviio;https://watabou.github.io/city-generator/?name=Varviio&population=5702&size=25&seed=9151100960568&river=0&coast=0&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Vehma;https://watabou.github.io/village-generator/?pop=961&name=Vehma&seed=9151100960163&width=1000&height=455&tags=river%2Chighway%2Cdense
Vehti;https://watabou.github.io/city-generator/?name=Vehti&population=11658&size=33&seed=9151100960161&river=0&coast=0&farms=1&citadel=1&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Vetrano;https://watabou.github.io/city-generator/?name=Vetrano&population=10247&size=31&seed=9151100960398&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=1&shantytown=0&gates=-1
Viekoskog;https://watabou.github.io/city-generator/?name=Viekoskog&population=4850&size=24&seed=9151100960377&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
Vignolonia;https://watabou.github.io/city-generator/?name=Vignolonia&population=2290&size=18&seed=9151100960563&river=0&coast=0&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Viilapara;https://watabou.github.io/city-generator/?name=Viilapara&population=16138&size=37&seed=9151100960125&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Vilacqua;https://watabou.github.io/city-generator/?name=Vilacqua&population=9921&size=31&seed=9151100960561&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Vilpsase;https://watabou.github.io/village-generator/?pop=1061&name=Vilpsase&seed=9151100960394&width=1400&height=636&tags=highway%2Cdense
Viohrari;https://watabou.github.io/city-generator/?name=Viohrari&population=2997&size=20&seed=9151100960596&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Viokos;https://watabou.github.io/village-generator/?pop=1427&name=Viokos&seed=9151100960314&width=1400&height=636&tags=highway%2Cdense
Violari;https://watabou.github.io/city-generator/?name=Violari&population=3370&size=21&seed=9151100960385&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
Virpan;https://watabou.github.io/city-generator/?name=Virpan&population=25587&size=44&seed=9151100960003&river=1&coast=0&farms=0&citadel=1&urban_castle=0&hub=false&plaza=1&temple=1&walls=1&shantytown=1&gates=-1
Vitonesera;https://watabou.github.io/city-generator/?name=Vitonesera&population=17222&size=38&seed=9151100960260&river=0&coast=0&farms=1&citadel=1&urban_castle=1&hub=false&plaza=1&temple=0&walls=1&shantytown=0&gates=-1
Wallingen;https://watabou.github.io/city-generator/?name=Wallingen&population=4373&size=23&seed=9151100960515&river=0&coast=1&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1&sea=1.5
Wiefenbruck;https://watabou.github.io/city-generator/?name=Wiefenbruck&population=2141&size=17&seed=9151100960436&river=0&coast=0&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Wolberg;https://watabou.github.io/city-generator/?name=Wolberg&population=14613&size=36&seed=9151100960289&river=0&coast=1&farms=0&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1&sea=0.47
Woldenhober;https://watabou.github.io/village-generator/?pop=1480&name=Woldenhober&seed=9151100960531&width=1400&height=636&tags=coast%2Chighway%2Cuncultivated%2Cno+square%2Cdense
Yryry;https://watabou.github.io/village-generator/?pop=1472&name=Yryry&seed=9151100960356&width=1400&height=636&tags=highway%2Cdense
Zagyhad;https://watabou.github.io/village-generator/?pop=941&name=Zagyhad&seed=9151100960349&width=1000&height=455&tags=highway%2Cdense
Zakha;https://watabou.github.io/city-generator/?name=Zakha&population=10104&size=31&seed=9151100960030&river=0&coast=1&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1&sea=1.77
Zakroidamna;https://watabou.github.io/city-generator/?name=Zakroidamna&population=2631&size=19&seed=9151100960073&river=1&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=0&shantytown=0&gates=-1
Zaktossos;https://watabou.github.io/city-generator/?name=Zaktossos&population=4855&size=24&seed=9151100960406&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=1&temple=0&walls=0&shantytown=0&gates=-1
Zsambek;https://watabou.github.io/city-generator/?name=Zsambek&population=6176&size=26&seed=9151100960139&river=0&coast=0&farms=1&citadel=0&urban_castle=0&hub=false&plaza=0&temple=0&walls=1&shantytown=0&gates=-1
